,7 Low_beta,7 High_beta,7 Alpha,7 Theta,7 Gamma,8 Low_beta,8 High_beta,8 Alpha,8 Theta,8 Gamma,9 Low_beta,9 High_beta,9 Alpha,9 Theta,9 Gamma,10 Low_beta,10 High_beta,10 Alpha,10 Theta,10 Gamma,11 Low_beta,11 High_beta,11 Alpha,11 Theta,11 Gamma,12 Low_beta,12 High_beta,12 Alpha,12 Theta,12 Gamma,Label
0,8.9855951184,4.5947368647,17.4974587453,49.1948646971,2.18691112346,17.2502527279,8.64290888735,33.4942215092,94.2656374082,4.44494689658,18.9925669519,9.49309793996,35.8374390549,104.250115331,4.00219706955,15.8668331138,8.10430269041,29.9480537068,84.0390011766,3.50227158873,17.1925979553,8.85495823854,32.0865511384,89.4388769289,3.6588419703,13.6824350034,7.64101064661,25.9977333486,70.9155112251,3.67379101297,1
1,0.454570139083,0.376543907891,0.719675675196,1.01225127235,0.27737678013,0.462004589344,0.553938448492,0.919164726699,1.5005567175,0.417439839222,0.140134635824,0.196445143952,0.363563559072,0.636496214027,0.158680489551,0.475830985996,0.595549303616,0.344165004815,1.67081723905,0.351731327063,0.297370798134,0.451187912151,0.231154857737,1.88261559936,0.223439967409,1.16032401567,1.08676500962,1.05925371812,3.20729088537,1.08673325959,1
2,0.454570139083,0.376543907891,0.719675675196,1.01225127235,0.27737678013,0.462004589344,0.553938448492,0.919164726699,1.5005567175,0.417439839222,0.140134635824,0.196445143952,0.363563559072,0.636496214027,0.158680489551,0.475830985996,0.595549303616,0.344165004815,1.67081723905,0.351731327063,0.297370798134,0.451187912151,0.231154857737,1.88261559936,0.223439967409,1.16032401567,1.08676500962,1.05925371812,3.20729088537,1.08673325959,1
3,0.454570139083,0.376543907891,0.719675675196,1.01225127235,0.27737678013,0.462004589344,0.553938448492,0.919164726699,1.5005567175,0.417439839222,0.140134635824,0.196445143952,0.363563559072,0.636496214027,0.158680489551,0.475830985996,0.595549303616,0.344165004815,1.67081723905,0.351731327063,0.297370798134,0.451187912151,0.231154857737,1.88261559936,0.223439967409,1.16032401567,1.08676500962,1.05925371812,3.20729088537,1.08673325959,1
4,0.555049756357,0.68922788147,0.984159519197,1.82332125653,0.261449791285,0.636202686686,0.94810933545,0.867767543836,2.75771399518,0.292277929912,0.124036578744,0.134677160384,0.412649144812,0.653171603558,0.132597503294,0.8026628024,0.58766452736,0.873361728568,3.77304382823,0.302424795623,0.51524606113,0.314171955307,0.398053749764,2.58237948486,0.187555620102,1.76763134513,1.10704127674,1.4990306315,9.33316172719,1.21487384316,1
5,0.670590752275,0.692987836186,0.506025996473,2.55568449766,0.371297361416,0.549751527394,1.23825948788,1.18750202521,2.47469413393,0.44584315987,0.132318501582,0.0998056529235,0.37259242366,0.670264202599,0.129802164405,0.671715021508,0.519439014892,0.958752425656,3.88356377261,0.288704442689,0.509511399577,0.34396525804,0.431604143004,1.98298250616,0.145484836181,1.40502424746,0.982418965988,1.10022102942,8.10377248148,0.996240691341,1
6,0.370054301535,0.303407128898,0.427167609877,2.28397156215,0.484912978832,0.317102816595,0.768164888349,0.804564251286,1.85422387712,0.385037400911,0.147531580176,0.0834146471395,0.393488615516,0.720572364256,0.0901199978978,0.334729256545,0.510110364784,0.718662745137,1.70818233247,0.28606901581,0.289824414751,0.25097208051,0.304612194387,1.30920772571,0.232723324909,0.767462116901,0.874543391002,1.21177676815,2.97336082647,1.123561583,1
7,0.304485146567,0.187778246592,0.306322263373,0.892209272452,0.319901102233,0.328116953514,0.672660633118,0.416696574048,0.917376041698,0.303820654744,0.406701219645,0.150305017072,0.342243566008,0.798856175585,0.0926479925012,0.678703450496,0.570369176618,0.521748028154,0.61174810326,0.144350609434,0.419563058194,0.280782578422,0.22550287418,0.472516863022,0.231330511312,0.459160570684,0.766940380304,1.17047612041,1.31135713966,1.14130697893,1
8,0.36491857906,0.198574086071,0.151542437773,0.416065468592,0.312509960441,0.725484395993,0.509660798334,0.326807170084,0.363959554079,0.310613503579,0.384789640065,0.136533270057,0.232569779237,0.612646150284,0.0760291962155,1.24925517897,0.693543136369,0.441943693361,0.707850264806,0.11803595673,0.578677455826,0.36091047316,0.296227517729,0.414965373995,0.135246209938,0.506537166111,0.651265169457,0.70231732586,1.29530538838,0.937420345752,1
9,0.428079842682,0.261947868916,0.240807210721,0.837622612989,0.206416796212,0.664437107342,0.225592840589,0.371403143072,0.46750800045,0.26391696048,0.144008064154,0.0875497459156,0.0904928833785,0.338050718798,0.0638937281879,0.532936788228,0.408188467593,0.501637782913,1.83376975769,0.188170772088,0.233283712097,0.275643571547,0.233063674432,1.2950654321,0.0986669913176,0.68786681611,0.818164885607,0.58149591065,3.14483570084,0.705322198656,1
10,0.428079842682,0.261947868916,0.240807210721,0.837622612989,0.206416796212,0.664437107342,0.225592840589,0.371403143072,0.46750800045,0.26391696048,0.144008064154,0.0875497459156,0.0904928833785,0.338050718798,0.0638937281879,0.532936788228,0.408188467593,0.501637782913,1.83376975769,0.188170772088,0.233283712097,0.275643571547,0.233063674432,1.2950654321,0.0986669913176,0.68786681611,0.818164885607,0.58149591065,3.14483570084,0.705322198656,1
11,0.428079842682,0.261947868916,0.240807210721,0.837622612989,0.206416796212,0.664437107342,0.225592840589,0.371403143072,0.46750800045,0.26391696048,0.144008064154,0.0875497459156,0.0904928833785,0.338050718798,0.0638937281879,0.532936788228,0.408188467593,0.501637782913,1.83376975769,0.188170772088,0.233283712097,0.275643571547,0.233063674432,1.2950654321,0.0986669913176,0.68786681611,0.818164885607,0.58149591065,3.14483570084,0.705322198656,1
12,0.428079842682,0.261947868916,0.240807210721,0.837622612989,0.206416796212,0.664437107342,0.225592840589,0.371403143072,0.46750800045,0.26391696048,0.144008064154,0.0875497459156,0.0904928833785,0.338050718798,0.0638937281879,0.532936788228,0.408188467593,0.501637782913,1.83376975769,0.188170772088,0.233283712097,0.275643571547,0.233063674432,1.2950654321,0.0986669913176,0.68786681611,0.818164885607,0.58149591065,3.14483570084,0.705322198656,1
13,0.303802920466,0.306767967709,0.257136175534,1.64339637914,0.207202651856,0.309067663752,0.257689420305,0.32105287092,0.782096258292,0.173639120685,0.113176999672,0.0854269086855,0.1447887461,0.413497039974,0.0666082679012,0.244313504146,0.359469476626,0.402206643867,1.76491160267,0.167782723186,0.294903909946,0.234361961024,0.200301740874,1.379846018,0.0857914717082,0.525495295973,0.615122562849,0.554993323374,2.79052246583,0.429020404683,1
14,0.303802920466,0.306767967709,0.257136175534,1.64339637914,0.207202651856,0.309067663752,0.257689420305,0.32105287092,0.782096258292,0.173639120685,0.113176999672,0.0854269086855,0.1447887461,0.413497039974,0.0666082679012,0.244313504146,0.359469476626,0.402206643867,1.76491160267,0.167782723186,0.294903909946,0.234361961024,0.200301740874,1.379846018,0.0857914717082,0.525495295973,0.615122562849,0.554993323374,2.79052246583,0.429020404683,1
15,0.303802920466,0.306767967709,0.257136175534,1.64339637914,0.207202651856,0.309067663752,0.257689420305,0.32105287092,0.782096258292,0.173639120685,0.113176999672,0.0854269086855,0.1447887461,0.413497039974,0.0666082679012,0.244313504146,0.359469476626,0.402206643867,1.76491160267,0.167782723186,0.294903909946,0.234361961024,0.200301740874,1.379846018,0.0857914717082,0.525495295973,0.615122562849,0.554993323374,2.79052246583,0.429020404683,1
16,0.291650073885,0.222535837478,0.277492560594,1.32889961673,0.272591805998,0.244903321141,0.170493424655,0.267431713698,0.764285245202,0.193069423559,0.137507870645,0.104118443364,0.158853197226,0.578799668147,0.0745098920046,0.135298051403,0.295758045656,0.502159136472,2.02718972626,0.165850709253,0.375299960137,0.274096038233,0.224540055021,1.36990346574,0.140874097557,0.58799974718,0.802613608905,0.948779135774,4.45776081297,0.42052843944,1
17,0.212602178787,0.24275426463,0.149069609463,0.473040820794,0.210862567617,0.166022391868,0.113891389708,0.17881873158,0.48534364144,0.13069969985,0.17927394144,0.0948554342065,0.153720185664,0.247401978133,0.0800496318399,0.156577753309,0.393377375516,0.535147066152,1.70180175812,0.167314156341,0.372230891326,0.31919280108,0.196420187181,0.742375085876,0.144897018574,0.590737628763,0.709199060221,0.846173208836,3.19155309521,0.573480117288,1
18,0.178133055957,0.243475498436,0.361790652414,0.827490376355,0.160566125381,0.240054718443,0.129219087881,0.122194400962,0.589082060051,0.0843859116935,0.120122043582,0.0801551909401,0.248140446423,0.284367971473,0.0638589472944,0.457065610654,0.354434764035,0.338632691174,0.435711368734,0.124379616302,0.246259101851,0.177869596206,0.0989048697015,0.387208388767,0.134501032651,0.631874220248,0.461436011666,0.960483795296,2.02677911217,0.453458891026,1
